Gen	MaxFit	AvgFit	Diversity
9220	0.1052	0.0984	6.82e-03
9221	0.1059	0.0985	7.33e-03
9222	0.1059	0.0987	7.15e-03
9223	0.1040	0.0981	5.85e-03
9224	0.1046	0.0979	6.70e-03
9225	0.1046	0.0979	6.72e-03
9226	0.1033	0.0975	5.81e-03
9227	0.1040	0.0982	5.76e-03
9228	0.1040	0.0990	5.02e-03
9229	0.1033	0.0985	4.81e-03
9230	0.1033	0.0976	5.79e-03
9231	0.1033	0.0978	5.54e-03
9232	0.1052	0.0983	6.91e-03
9233	0.1040	0.0981	5.85e-03
9234	0.1033	0.0977	5.67e-03
9235	0.1033	0.0976	5.74e-03
9236	0.1040	0.0982	5.75e-03
9237	0.1033	0.0984	5.00e-03
9238	0.1040	0.0988	5.21e-03
9239	0.1046	0.0981	6.47e-03
9240	0.1052	0.0983	6.90e-03
9241	0.1071	0.0981	8.99e-03
9242	0.1052	0.0984	6.84e-03
9243	0.1052	0.0986	6.65e-03
9244	0.1052	0.0986	6.60e-03
9245	0.1052	0.0993	5.93e-03
9246	0.1059	0.0995	6.40e-03
9247	0.1065	0.0990	7.48e-03
9248	0.1065	0.0997	6.78e-03
9249	0.1059	0.1004	5.47e-03
9250	0.1071	0.1003	6.84e-03
9251	0.1071	0.1006	6.54e-03
9252	0.1071	0.0998	7.34e-03
9253	0.1059	0.0994	6.47e-03
9254	0.1059	0.0997	6.18e-03
9255	0.1071	0.1002	6.95e-03
9256	0.1065	0.1006	5.85e-03
9257	0.1071	0.1006	6.52e-03
9258	0.1059	0.1013	4.61e-03
9259	0.1071	0.1010	6.13e-03
9260	0.1084	0.1010	7.39e-03
9261	0.1071	0.1014	5.74e-03
9262	0.1071	0.1008	6.31e-03
9263	0.1065	0.1009	5.63e-03
9264	0.1065	0.1011	5.36e-03
9265	0.1071	0.1004	6.72e-03
9266	0.1046	0.0994	5.20e-03
9267	0.1052	0.0994	5.84e-03
9268	0.1071	0.0991	8.07e-03
9269	0.1052	0.0988	6.49e-03
9270	0.1059	0.0992	6.66e-03
9271	0.1052	0.0990	6.20e-03
9272	0.1040	0.0979	6.10e-03
9273	0.1040	0.0977	6.23e-03
9274	0.1040	0.0972	6.78e-03
9275	0.1033	0.0970	6.39e-03
9276	0.1046	0.0974	7.16e-03
9277	0.1040	0.0982	5.74e-03
9278	0.1033	0.0982	5.13e-03
9279	0.1046	0.0984	6.18e-03
9280	0.1033	0.0987	4.67e-03
9281	0.1046	0.0993	5.33e-03
9282	0.1033	0.0995	3.85e-03
9283	0.1040	0.0995	4.50e-03
9284	0.1033	0.0995	3.86e-03
9285	0.1033	0.0988	4.51e-03
9286	0.1052	0.0987	6.51e-03
9287	0.1033	0.0983	5.05e-03
9288	0.1046	0.0986	5.96e-03
9289	0.1040	0.0986	5.36e-03
9290	0.1040	0.0989	5.07e-03
9291	0.1046	0.0997	4.86e-03
9292	0.1059	0.0997	6.14e-03
9293	0.1065	0.0996	6.87e-03
9294	0.1059	0.0989	6.93e-03
9295	0.1065	0.0989	7.59e-03
9296	0.1046	0.0990	5.58e-03
9297	0.1046	0.0989	5.66e-03
9298	0.1052	0.0991	6.10e-03
9299	0.1065	0.0993	7.21e-03
9300	0.1052	0.0991	6.12e-03
9301	0.1059	0.0988	7.06e-03
9302	0.1065	0.0990	7.51e-03
9303	0.1052	0.0984	6.89e-03
9304	0.1046	0.0982	6.40e-03
9305	0.1052	0.0985	6.69e-03
9306	0.1046	0.0982	6.45e-03
9307	0.1040	0.0986	5.43e-03
9308	0.1052	0.0984	6.88e-03
9309	0.1040	0.0982	5.82e-03
9310	0.1033	0.0981	5.24e-03
9311	0.1040	0.0983	5.72e-03
9312	0.1040	0.0980	6.01e-03
9313	0.1040	0.0976	6.41e-03
9314	0.1040	0.0971	6.84e-03
9315	0.1052	0.0974	7.81e-03
9316	0.1033	0.0971	6.21e-03
9317	0.1027	0.0969	5.83e-03
9318	0.1027	0.0965	6.22e-03
9319	0.1021	0.0962	5.88e-03
9320	0.1033	0.0958	7.56e-03
9321	0.1033	0.0954	7.98e-03
9322	0.1033	0.0954	7.92e-03
9323	0.1027	0.0957	7.02e-03
9324	0.1040	0.0962	7.81e-03
9325	0.1033	0.0962	7.12e-03
9326	0.1027	0.0951	7.66e-03
9327	0.1015	0.0951	6.34e-03
9328	0.1021	0.0954	6.67e-03
9329	0.1015	0.0960	5.49e-03
9330	0.1015	0.0953	6.13e-03
9331	0.1015	0.0954	6.02e-03
9332	0.1027	0.0959	6.82e-03
9333	0.1027	0.0956	7.09e-03
9334	0.1027	0.0962	6.54e-03
9335	0.1027	0.0968	5.93e-03
9336	0.1033	0.0971	6.26e-03
9337	0.1046	0.0964	8.18e-03
9338	0.1027	0.0961	6.66e-03
9339	0.1021	0.0963	5.77e-03
9340	0.1027	0.0964	6.35e-03
9341	0.1040	0.0964	7.54e-03
9342	0.1033	0.0964	6.97e-03
9343	0.1040	0.0976	6.40e-03
9344	0.1040	0.0971	6.87e-03
9345	0.1040	0.0969	7.03e-03
9346	0.1027	0.0966	6.16e-03
9347	0.1033	0.0965	6.83e-03
9348	0.1033	0.0969	6.42e-03
9349	0.1040	0.0975	6.50e-03
9350	0.1046	0.0972	7.41e-03
9351	0.1046	0.0971	7.52e-03
9352	0.1046	0.0977	6.87e-03
9353	0.1059	0.0980	7.87e-03
9354	0.1052	0.0980	7.25e-03
9355	0.1052	0.0986	6.64e-03
9356	0.1071	0.0986	8.50e-03
9357	0.1046	0.0980	6.63e-03
9358	0.1071	0.0985	8.59e-03
9359	0.1065	0.0979	8.57e-03
9360	0.1059	0.0987	7.19e-03
9361	0.1059	0.0996	6.31e-03
9362	0.1071	0.0995	7.63e-03
9363	0.1059	0.0985	7.40e-03
9364	0.1046	0.0972	7.40e-03
9365	0.1052	0.0969	8.31e-03
9366	0.1052	0.0965	8.73e-03
9367	0.1046	0.0970	7.65e-03
9368	0.1059	0.0970	8.90e-03
9369	0.1052	0.0972	8.04e-03
9370	0.1052	0.0978	7.49e-03
9371	0.1046	0.0980	6.57e-03
9372	0.1052	0.0981	7.09e-03
9373	0.1046	0.0983	6.29e-03
9374	0.1046	0.0991	5.49e-03
9375	0.1052	0.0995	5.78e-03
9376	0.1065	0.1000	6.53e-03
9377	0.1046	0.0998	4.81e-03
9378	0.1052	0.1001	5.10e-03
9379	0.1065	0.0995	6.96e-03
9380	0.1071	0.0998	7.37e-03
9381	0.1059	0.0995	6.41e-03
9382	0.1046	0.0990	5.59e-03
9383	0.1059	0.0987	7.17e-03
9384	0.1052	0.0983	6.90e-03
9385	0.1065	0.0986	7.94e-03
9386	0.1059	0.0983	7.60e-03
9387	0.1071	0.0981	8.99e-03
9388	0.1059	0.0987	7.20e-03
9389	0.1071	0.0981	9.05e-03
9390	0.1040	0.0978	6.17e-03
9391	0.1046	0.0979	6.70e-03
9392	0.1040	0.0972	6.77e-03
9393	0.1065	0.0970	9.52e-03
9394	0.1046	0.0973	7.31e-03
9395	0.1059	0.0971	8.78e-03
9396	0.1052	0.0968	8.47e-03
9397	0.1046	0.0973	7.36e-03
9398	0.1046	0.0971	7.47e-03
9399	0.1046	0.0968	7.77e-03
9400	0.1052	0.0979	7.38e-03
9401	0.1071	0.0981	8.98e-03
9402	0.1071	0.0981	9.07e-03
9403	0.1059	0.0987	7.20e-03
9404	0.1071	0.0990	8.15e-03
9405	0.1052	0.0993	5.91e-03
9406	0.1065	0.1002	6.29e-03
9407	0.1071	0.1007	6.47e-03
9408	0.1071	0.1012	5.89e-03
9409	0.1052	0.1014	3.82e-03
9410	0.1059	0.1015	4.35e-03
9411	0.1065	0.1016	4.86e-03
9412	0.1065	0.1021	4.42e-03
9413	0.1065	0.1018	4.73e-03
9414	0.1059	0.1016	4.29e-03
9415	0.1059	0.1014	4.50e-03
9416	0.1065	0.1016	4.88e-03
9417	0.1071	0.1019	5.19e-03
9418	0.1078	0.1021	5.70e-03
9419	0.1078	0.1024	5.36e-03
9420	0.1078	0.1019	5.85e-03
9421	0.1084	0.1018	6.55e-03
9422	0.1078	0.1015	6.30e-03
9423	0.1071	0.1013	5.78e-03
9424	0.1078	0.1020	5.77e-03
9425	0.1078	0.1016	6.14e-03
9426	0.1090	0.1018	7.27e-03
9427	0.1084	0.1021	6.28e-03
9428	0.1090	0.1020	6.98e-03
9429	0.1090	0.1021	6.93e-03
9430	0.1078	0.1018	5.99e-03
9431	0.1078	0.1019	5.84e-03
9432	0.1078	0.1016	6.15e-03
9433	0.1084	0.1007	7.72e-03
9434	0.1071	0.0997	7.47e-03
9435	0.1084	0.0982	1.02e-02
9436	0.1071	0.0984	8.75e-03
9437	0.1059	0.0978	8.02e-03
9438	0.1059	0.0985	7.40e-03
9439	0.1059	0.0996	6.27e-03
9440	0.1059	0.1000	5.84e-03
9441	0.1065	0.1002	6.30e-03
9442	0.1052	0.1008	4.42e-03
9443	0.1052	0.1002	5.09e-03
9444	0.1059	0.0999	5.98e-03
9445	0.1052	0.0992	6.02e-03
9446	0.1059	0.0993	6.57e-03
9447	0.1071	0.1004	6.78e-03
9448	0.1059	0.1001	5.80e-03
9449	0.1059	0.1003	5.57e-03
9450	0.1065	0.0998	6.67e-03
9451	0.1052	0.0993	5.98e-03
9452	0.1046	0.0990	5.63e-03
9453	0.1040	0.0985	5.45e-03
9454	0.1046	0.0989	5.69e-03
9455	0.1046	0.0989	5.71e-03
9456	0.1040	0.0988	5.22e-03
9457	0.1052	0.0989	6.37e-03
9458	0.1046	0.0995	5.10e-03
9459	0.1059	0.0992	6.67e-03
9460	0.1052	0.0986	6.65e-03
9461	0.1059	0.0987	7.14e-03
9462	0.1059	0.0990	6.87e-03
9463	0.1052	0.0990	6.25e-03
9464	0.1052	0.0986	6.62e-03
9465	0.1052	0.0994	5.87e-03
9466	0.1071	0.0995	7.61e-03
9467	0.1059	0.0994	6.48e-03
9468	0.1052	0.0991	6.14e-03
9469	0.1065	0.0996	6.94e-03
9470	0.1065	0.1003	6.19e-03
9471	0.1059	0.1010	4.83e-03
9472	0.1065	0.1010	5.47e-03
9473	0.1071	0.1016	5.57e-03
9474	0.1059	0.1018	4.10e-03
9475	0.1065	0.1020	4.46e-03
9476	0.1059	0.1016	4.29e-03
9477	0.1059	0.1020	3.87e-03
9478	0.1059	0.1022	3.71e-03
9479	0.1059	0.1023	3.57e-03
9480	0.1065	0.1027	3.84e-03
9481	0.1071	0.1027	4.40e-03
9482	0.1071	0.1023	4.79e-03
9483	0.1065	0.1016	4.91e-03
9484	0.1078	0.1020	5.79e-03
9485	0.1065	0.1010	5.49e-03
9486	0.1071	0.1012	5.90e-03
9487	0.1065	0.1012	5.27e-03
9488	0.1078	0.1010	6.73e-03
9489	0.1059	0.1007	5.12e-03
9490	0.1065	0.1007	5.77e-03
9491	0.1065	0.1009	5.65e-03
9492	0.1065	0.1003	6.16e-03
9493	0.1071	0.1003	6.83e-03
9494	0.1071	0.1004	6.74e-03
9495	0.1059	0.1002	5.66e-03
9496	0.1059	0.0994	6.46e-03
9497	0.1071	0.0995	7.66e-03
9498	0.1052	0.0988	6.40e-03
9499	0.1046	0.0981	6.49e-03
9500	0.1046	0.0984	6.19e-03
9501	0.1052	0.0986	6.61e-03
9502	0.1040	0.0982	5.78e-03
9503	0.1065	0.0982	8.29e-03
9504	0.1046	0.0978	6.80e-03
9505	0.1046	0.0981	6.50e-03
9506	0.1046	0.0983	6.32e-03
9507	0.1040	0.0981	5.85e-03
9508	0.1052	0.0991	6.17e-03
9509	0.1059	0.0998	6.07e-03
9510	0.1065	0.1000	6.52e-03
9511	0.1065	0.0999	6.57e-03
9512	0.1071	0.1003	6.85e-03
9513	0.1065	0.1001	6.42e-03
9514	0.1065	0.1003	6.19e-03
9515	0.1059	0.0993	6.59e-03
9516	0.1071	0.0982	8.92e-03
9517	0.1078	0.0992	8.60e-03
9518	0.1071	0.0990	8.14e-03
9519	0.1078	0.0997	8.08e-03
9520	0.1059	0.0992	6.67e-03
9521	0.1065	0.0995	7.05e-03
9522	0.1071	0.0993	7.82e-03
9523	0.1052	0.0990	6.25e-03
9524	0.1046	0.0981	6.50e-03
9525	0.1046	0.0982	6.46e-03
9526	0.1052	0.0985	6.76e-03
9527	0.1033	0.0976	5.73e-03
9528	0.1040	0.0980	5.94e-03
9529	0.1040	0.0975	6.47e-03
9530	0.1052	0.0981	7.14e-03
9531	0.1046	0.0978	6.78e-03
9532	0.1046	0.0974	7.18e-03
9533	0.1040	0.0984	5.60e-03
9534	0.1046	0.0990	5.63e-03
9535	0.1046	0.0990	5.65e-03
9536	0.1046	0.0994	5.23e-03
9537	0.1059	0.0996	6.26e-03
9538	0.1046	0.0989	5.68e-03
9539	0.1046	0.0991	5.52e-03
9540	0.1059	0.0987	7.13e-03
9541	0.1046	0.0992	5.43e-03
9542	0.1052	0.1001	5.09e-03
9543	0.1065	0.1004	6.10e-03
9544	0.1059	0.0996	6.28e-03
9545	0.1059	0.0998	6.10e-03
9546	0.1059	0.0995	6.35e-03
9547	0.1071	0.0997	7.41e-03
9548	0.1059	0.0992	6.66e-03
9549	0.1059	0.0994	6.43e-03
9550	0.1059	0.0990	6.88e-03
9551	0.1059	0.0992	6.67e-03
9552	0.1052	0.0989	6.32e-03
9553	0.1040	0.0992	4.80e-03
9554	0.1052	0.0991	6.16e-03
9555	0.1059	0.0993	6.54e-03
9556	0.1052	0.0986	6.62e-03
9557	0.1065	0.0992	7.26e-03
9558	0.1059	0.0994	6.47e-03
9559	0.1052	0.0995	5.76e-03
9560	0.1046	0.0992	5.37e-03
9561	0.1046	0.0998	4.82e-03
9562	0.1052	0.1004	4.84e-03
9563	0.1065	0.1006	5.89e-03
9564	0.1065	0.1010	5.48e-03
9565	0.1071	0.1010	6.13e-03
9566	0.1078	0.1016	6.15e-03
9567	0.1078	0.1016	6.19e-03
9568	0.1071	0.1006	6.51e-03
9569	0.1059	0.1002	5.71e-03
9570	0.1065	0.1004	6.06e-03
9571	0.1052	0.0999	5.38e-03
9572	0.1059	0.1004	5.52e-03
9573	0.1052	0.1003	4.94e-03
9574	0.1052	0.0998	5.44e-03
9575	0.1052	0.0990	6.24e-03
9576	0.1065	0.0987	7.76e-03
9577	0.1059	0.0994	6.44e-03
9578	0.1059	0.1003	5.53e-03
9579	0.1078	0.1007	7.08e-03
9580	0.1065	0.1010	5.51e-03
9581	0.1065	0.1011	5.36e-03
9582	0.1078	0.1012	6.59e-03
9583	0.1084	0.1020	6.38e-03
9584	0.1090	0.1031	5.95e-03
9585	0.1090	0.1032	5.80e-03
9586	0.1097	0.1033	6.32e-03
9587	0.1097	0.1032	6.47e-03
9588	0.1097	0.1037	5.97e-03
9589	0.1097	0.1043	5.37e-03
9590	0.1097	0.1047	4.93e-03
9591	0.1103	0.1054	4.91e-03
9592	0.1097	0.1049	4.79e-03
9593	0.1103	0.1051	5.18e-03
9594	0.1097	0.1048	4.83e-03
9595	0.1103	0.1049	5.42e-03
9596	0.1097	0.1044	5.27e-03
9597	0.1103	0.1046	5.66e-03
9598	0.1103	0.1052	5.10e-03
9599	0.1103	0.1051	5.16e-03
9600	0.1103	0.1049	5.42e-03
9601	0.1109	0.1047	6.18e-03
9602	0.1097	0.1033	6.37e-03
9603	0.1097	0.1025	7.10e-03
9604	0.1084	0.1025	5.87e-03
9605	0.1078	0.1020	5.74e-03
9606	0.1090	0.1027	6.36e-03
9607	0.1090	0.1028	6.19e-03
9608	0.1090	0.1022	6.84e-03
9609	0.1084	0.1023	6.05e-03
9610	0.1090	0.1021	6.94e-03
9611	0.1078	0.1010	6.74e-03
9612	0.1078	0.1007	7.06e-03
9613	0.1071	0.1009	6.22e-03
9614	0.1097	0.1014	8.22e-03
9615	0.1084	0.1018	6.61e-03
9616	0.1084	0.1026	5.78e-03
9617	0.1078	0.1033	4.49e-03
9618	0.1078	0.1029	4.86e-03
9619	0.1090	0.1037	5.35e-03
9620	0.1109	0.1044	6.47e-03
9621	0.1097	0.1039	5.78e-03
9622	0.1097	0.1038	5.89e-03
9623	0.1103	0.1042	6.09e-03
9624	0.1109	0.1047	6.18e-03
9625	0.1109	0.1041	6.80e-03
9626	0.1115	0.1043	7.27e-03
9627	0.1097	0.1049	4.80e-03
9628	0.1115	0.1054	6.14e-03
9629	0.1122	0.1058	6.33e-03
9630	0.1122	0.1055	6.62e-03
9631	0.1122	0.1053	6.86e-03
9632	0.1103	0.1041	6.23e-03
9633	0.1122	0.1045	7.65e-03
9634	0.1122	0.1046	7.58e-03
9635	0.1115	0.1038	7.70e-03
9636	0.1115	0.1041	7.41e-03
9637	0.1115	0.1043	7.25e-03
9638	0.1115	0.1036	7.98e-03
9639	0.1134	0.1047	8.75e-03
9640	0.1134	0.1053	8.17e-03
9641	0.1122	0.1044	7.76e-03
9642	0.1122	0.1044	7.81e-03
9643	0.1128	0.1044	8.42e-03
9644	0.1134	0.1035	9.98e-03
9645	0.1115	0.1027	8.81e-03
9646	0.1109	0.1030	7.94e-03
9647	0.1103	0.1029	7.37e-03
9648	0.1090	0.1031	5.95e-03
9649	0.1103	0.1033	6.99e-03
9650	0.1103	0.1035	6.82e-03
9651	0.1103	0.1035	6.82e-03
9652	0.1103	0.1040	6.26e-03
9653	0.1115	0.1045	7.01e-03
9654	0.1128	0.1039	8.89e-03
9655	0.1109	0.1039	7.04e-03
9656	0.1109	0.1040	6.87e-03
9657	0.1109	0.1039	6.99e-03
9658	0.1109	0.1045	6.39e-03
9659	0.1115	0.1046	6.90e-03
9660	0.1115	0.1043	7.25e-03
9661	0.1103	0.1040	6.26e-03
9662	0.1109	0.1039	6.97e-03
9663	0.1103	0.1043	6.02e-03
9664	0.1115	0.1045	7.07e-03
9665	0.1115	0.1046	6.99e-03
9666	0.1109	0.1046	6.36e-03
9667	0.1109	0.1046	6.27e-03
9668	0.1103	0.1041	6.14e-03
9669	0.1097	0.1040	5.68e-03
9670	0.1103	0.1037	6.59e-03
9671	0.1109	0.1043	6.62e-03
9672	0.1090	0.1038	5.26e-03
9673	0.1090	0.1036	5.38e-03
9674	0.1090	0.1038	5.20e-03
9675	0.1097	0.1033	6.36e-03
9676	0.1090	0.1034	5.59e-03
9677	0.1103	0.1040	6.30e-03
9678	0.1097	0.1039	5.77e-03
9679	0.1103	0.1038	6.49e-03
9680	0.1103	0.1042	6.06e-03
9681	0.1115	0.1043	7.21e-03
9682	0.1103	0.1032	7.10e-03
9683	0.1103	0.1032	7.10e-03
9684	0.1103	0.1031	7.22e-03
9685	0.1109	0.1026	8.27e-03
9686	0.1103	0.1028	7.47e-03
9687	0.1109	0.1038	7.10e-03
9688	0.1109	0.1036	7.34e-03
9689	0.1103	0.1035	6.76e-03
9690	0.1103	0.1040	6.25e-03
9691	0.1122	0.1041	8.10e-03
9692	0.1128	0.1040	8.77e-03
9693	0.1109	0.1037	7.22e-03
9694	0.1109	0.1039	7.03e-03
9695	0.1115	0.1035	8.07e-03
9696	0.1134	0.1045	8.94e-03
9697	0.1109	0.1032	7.71e-03
9698	0.1115	0.1022	9.37e-03
9699	0.1122	0.1027	9.50e-03
9700	0.1147	0.1032	1.15e-02
9701	0.1109	0.1024	8.47e-03
9702	0.1115	0.1035	8.06e-03
9703	0.1122	0.1042	7.99e-03
9704	0.1128	0.1038	8.96e-03
9705	0.1122	0.1045	7.71e-03
9706	0.1115	0.1043	7.24e-03
9707	0.1115	0.1038	7.76e-03
9708	0.1115	0.1039	7.67e-03
9709	0.1109	0.1045	6.38e-03
9710	0.1103	0.1040	6.26e-03
9711	0.1109	0.1038	7.14e-03
9712	0.1103	0.1051	5.19e-03
9713	0.1103	0.1055	4.75e-03
9714	0.1109	0.1055	5.37e-03
9715	0.1103	0.1058	4.46e-03
9716	0.1103	0.1058	4.51e-03
9717	0.1115	0.1060	5.59e-03
9718	0.1115	0.1062	5.32e-03
9719	0.1122	0.1062	5.95e-03
9720	0.1122	0.1064	5.81e-03
9721	0.1122	0.1056	6.53e-03
9722	0.1115	0.1062	5.36e-03
9723	0.1115	0.1061	5.47e-03
9724	0.1115	0.1061	5.48e-03
9725	0.1115	0.1063	5.20e-03
9726	0.1122	0.1055	6.69e-03
9727	0.1115	0.1057	5.81e-03
9728	0.1115	0.1062	5.34e-03
9729	0.1122	0.1064	5.79e-03
9730	0.1115	0.1061	5.47e-03
9731	0.1115	0.1057	5.89e-03
9732	0.1109	0.1058	5.09e-03
9733	0.1109	0.1056	5.28e-03
9734	0.1103	0.1055	4.81e-03
9735	0.1109	0.1056	5.32e-03
9736	0.1109	0.1057	5.21e-03
9737	0.1103	0.1048	5.51e-03
9738	0.1109	0.1047	6.17e-03
9739	0.1109	0.1051	5.83e-03
9740	0.1103	0.1047	5.57e-03
9741	0.1103	0.1043	6.01e-03
9742	0.1122	0.1053	6.84e-03
9743	0.1109	0.1052	5.71e-03
9744	0.1109	0.1050	5.91e-03
9745	0.1103	0.1051	5.18e-03
9746	0.1103	0.1048	5.50e-03
9747	0.1109	0.1046	6.27e-03
9748	0.1097	0.1045	5.13e-03
9749	0.1097	0.1051	4.58e-03
9750	0.1097	0.1051	4.54e-03
9751	0.1103	0.1053	4.98e-03
9752	0.1097	0.1049	4.76e-03
9753	0.1103	0.1051	5.22e-03
9754	0.1103	0.1057	4.60e-03
9755	0.1103	0.1056	4.66e-03
9756	0.1097	0.1051	4.56e-03
9757	0.1097	0.1053	4.36e-03
9758	0.1103	0.1045	5.83e-03
9759	0.1103	0.1044	5.88e-03
9760	0.1115	0.1045	7.04e-03
9761	0.1109	0.1042	6.74e-03
9762	0.1097	0.1033	6.33e-03
9763	0.1103	0.1034	6.88e-03
9764	0.1097	0.1033	6.35e-03
9765	0.1097	0.1034	6.25e-03
9766	0.1090	0.1037	5.36e-03
9767	0.1090	0.1040	5.03e-03
9768	0.1097	0.1046	5.04e-03
9769	0.1115	0.1047	6.80e-03
9770	0.1103	0.1045	5.80e-03
9771	0.1103	0.1046	5.68e-03
9772	0.1103	0.1051	5.14e-03
9773	0.1115	0.1046	6.93e-03
9774	0.1115	0.1050	6.58e-03
9775	0.1115	0.1046	6.91e-03
9776	0.1122	0.1049	7.26e-03
9777	0.1103	0.1046	5.65e-03
9778	0.1115	0.1057	5.81e-03
9779	0.1122	0.1058	6.35e-03
9780	0.1122	0.1055	6.70e-03
9781	0.1122	0.1056	6.53e-03
9782	0.1115	0.1052	6.37e-03
9783	0.1109	0.1041	6.85e-03
9784	0.1115	0.1053	6.22e-03
9785	0.1115	0.1054	6.15e-03
9786	0.1115	0.1056	5.90e-03
9787	0.1122	0.1055	6.69e-03
9788	0.1122	0.1055	6.72e-03
9789	0.1128	0.1052	7.59e-03
9790	0.1103	0.1048	5.47e-03
9791	0.1122	0.1050	7.15e-03
9792	0.1097	0.1046	5.06e-03
9793	0.1103	0.1049	5.34e-03
9794	0.1109	0.1044	6.48e-03
9795	0.1128	0.1042	8.55e-03
9796	0.1103	0.1039	6.34e-03
9797	0.1084	0.1030	5.41e-03
9798	0.1097	0.1035	6.17e-03
9799	0.1115	0.1034	8.13e-03
9800	0.1103	0.1037	6.56e-03
9801	0.1115	0.1035	8.03e-03
9802	0.1109	0.1038	7.14e-03
9803	0.1097	0.1036	6.03e-03
9804	0.1090	0.1033	5.71e-03
9805	0.1103	0.1031	7.14e-03
9806	0.1103	0.1031	7.18e-03
9807	0.1103	0.1030	7.32e-03
9808	0.1084	0.1032	5.15e-03
9809	0.1090	0.1028	6.20e-03
9810	0.1084	0.1021	6.32e-03
9811	0.1084	0.1019	6.51e-03
9812	0.1084	0.1025	5.88e-03
9813	0.1090	0.1028	6.19e-03
9814	0.1084	0.1033	5.07e-03
9815	0.1097	0.1037	5.92e-03
9816	0.1097	0.1035	6.11e-03
9817	0.1097	0.1032	6.49e-03
9818	0.1097	0.1027	7.00e-03
9819	0.1090	0.1032	5.82e-03
9820	0.1097	0.1027	6.92e-03
9821	0.1084	0.1026	5.82e-03
9822	0.1090	0.1028	6.20e-03
9823	0.1090	0.1023	6.74e-03
9824	0.1078	0.1026	5.18e-03
9825	0.1090	0.1027	6.35e-03
9826	0.1084	0.1033	5.12e-03
9827	0.1078	0.1026	5.14e-03
9828	0.1078	0.1026	5.19e-03
9829	0.1065	0.1018	4.68e-03
9830	0.1078	0.1025	5.26e-03
9831	0.1065	0.1023	4.17e-03
9832	0.1084	0.1030	5.42e-03
9833	0.1090	0.1031	5.96e-03
9834	0.1071	0.1027	4.46e-03
9835	0.1078	0.1027	5.03e-03
9836	0.1078	0.1025	5.24e-03
9837	0.1097	0.1016	8.02e-03
9838	0.1084	0.1019	6.49e-03
9839	0.1103	0.1023	7.97e-03
9840	0.1084	0.1014	7.00e-03
9841	0.1065	0.1011	5.40e-03
9842	0.1065	0.1012	5.31e-03
9843	0.1059	0.1013	4.60e-03
9844	0.1065	0.1004	6.09e-03
9845	0.1059	0.1009	4.97e-03
9846	0.1065	0.1009	5.58e-03
9847	0.1084	0.1010	7.37e-03
9848	0.1090	0.1008	8.20e-03
9849	0.1071	0.1021	5.07e-03
9850	0.1071	0.1019	5.22e-03
9851	0.1071	0.1020	5.13e-03
9852	0.1084	0.1017	6.66e-03
9853	0.1071	0.1017	5.43e-03
9854	0.1078	0.1017	6.10e-03
9855	0.1078	0.1027	5.10e-03
9856	0.1084	0.1030	5.43e-03
9857	0.1084	0.1033	5.13e-03
9858	0.1078	0.1034	4.40e-03
9859	0.1078	0.1032	4.57e-03
9860	0.1084	0.1039	4.45e-03
9861	0.1097	0.1039	5.76e-03
9862	0.1084	0.1031	5.26e-03
9863	0.1084	0.1030	5.41e-03
9864	0.1084	0.1030	5.38e-03
9865	0.1084	0.1033	5.10e-03
9866	0.1090	0.1039	5.10e-03
9867	0.1103	0.1042	6.04e-03
9868	0.1115	0.1047	6.89e-03
9869	0.1115	0.1052	6.36e-03
9870	0.1122	0.1057	6.48e-03
9871	0.1122	0.1054	6.81e-03
9872	0.1115	0.1055	6.07e-03
9873	0.1097	0.1054	4.27e-03
9874	0.1103	0.1053	5.01e-03
9875	0.1109	0.1055	5.38e-03
9876	0.1115	0.1059	5.66e-03
9877	0.1109	0.1059	5.05e-03
9878	0.1115	0.1064	5.16e-03
9879	0.1103	0.1063	3.99e-03
9880	0.1115	0.1067	4.88e-03
9881	0.1109	0.1066	4.32e-03
9882	0.1122	0.1068	5.34e-03
9883	0.1109	0.1063	4.61e-03
9884	0.1115	0.1061	5.43e-03
9885	0.1109	0.1066	4.35e-03
9886	0.1115	0.1069	4.68e-03
9887	0.1134	0.1073	6.17e-03
9888	0.1134	0.1076	5.87e-03
9889	0.1134	0.1072	6.26e-03
9890	0.1128	0.1070	5.76e-03
9891	0.1141	0.1072	6.89e-03
9892	0.1134	0.1069	6.51e-03
9893	0.1134	0.1074	6.08e-03
9894	0.1134	0.1070	6.47e-03
9895	0.1128	0.1061	6.73e-03
9896	0.1147	0.1057	8.96e-03
9897	0.1147	0.1055	9.16e-03
9898	0.1141	0.1051	8.97e-03
9899	0.1128	0.1052	7.57e-03
9900	0.1134	0.1050	8.44e-03
9901	0.1122	0.1041	8.10e-03
9902	0.1115	0.1034	8.09e-03
9903	0.1122	0.1033	8.88e-03
9904	0.1103	0.1031	7.22e-03
9905	0.1109	0.1033	7.57e-03
9906	0.1109	0.1031	7.80e-03
9907	0.1115	0.1030	8.59e-03
9908	0.1097	0.1031	6.57e-03
9909	0.1103	0.1034	6.87e-03
9910	0.1103	0.1032	7.10e-03
9911	0.1109	0.1037	7.19e-03
9912	0.1103	0.1037	6.57e-03
9913	0.1097	0.1035	6.15e-03
9914	0.1097	0.1035	6.18e-03
9915	0.1103	0.1043	5.93e-03
9916	0.1103	0.1046	5.70e-03
9917	0.1109	0.1042	6.68e-03
